1480,completions,1,0.09316770186335403,161,20,20
2960,completions,1,0.08602484472049689,161,20,20
4440,completions,1,0.09285714285714286,161,20,20
5920,completions,1,0.09316770186335403,161,20,20
7400,completions,1,0.09999999999999999,161,20,20
8880,completions,1,0.11024844720496894,161,20,20
10360,completions,1,0.10807453416149067,161,20,20
11840,completions,1,0.10900621118012423,161,20,20
13320,completions,1,0.1027950310559006,161,20,20
14800,completions,1,0.10962732919254657,161,20,20
