Dataset,Pass@k,Estimate,NumProblems,MinCompletions,MaxCompletions
eval_1480,1,0.09316770186335403,161,20,20
eval_10359,1,0.11273291925465839,161,20,20
eval_8880,1,0.10745341614906832,161,20,20
eval_7400,1,0.11211180124223603,161,20,20
eval_5920,1,0.0984472049689441,161,20,20
eval_2960,1,0.09409937888198758,161,20,20
eval_4440,1,0.09875776397515529,161,20,20
