Dataset,Pass@k,Estimate,NumProblems,MinCompletions,MaxCompletions
baseline,1,0.18301282051282053,156,20,20
eval_ml_checkpoint-103,1,0.23269230769230767,156,20,20
eval_ml_checkpoint-206,1,0.2746794871794872,156,20,20
eval_ml_checkpoint-309,1,0.2586538461538461,156,20,20
eval_ml_checkpoint-412,1,0.2875,156,20,20
